rec;send;queue;id_1;id_2
1586951235913;1586951230246;19;0;15
1586951241297;1586951230248;19;0;11
1586951242671;1586951242340;19;0;3
1586951242754;1586951242340;19;0;2
1586951242830;1586951242342;19;0;5
1586951242935;1586951242342;19;0;9
1586951242997;1586951242340;8;0;6
1586951243063;1586951242342;19;0;4
1586951243105;1586951242341;19;0;12
1586951243147;1586951242343;19;0;8
1586951243198;1586951242342;19;0;7
1586951244402;1586951242341;19;0;13
1586951244503;1586951242340;19;0;10
1586951244556;1586951242341;19;0;14
1586951248650;1586951242341;19;0;15
1586951248724;1586951242341;19;0;11
1586951250057;1586951242341;19;0;11
1586951250127;1586951242341;19;0;11
1586951251440;1586951242341;19;0;11
1586951256515;1586951256112;19;0;3
1586951256599;1586951256108;11;0;2
1586951256671;1586951256113;19;0;5
1586951256790;1586951256109;19;0;9
1586951256860;1586951256113;14;0;6
1586951256935;1586951256109;19;0;4
1586951256976;1586951256108;18;0;12
1586951257014;1586951256112;19;0;8
1586951257062;1586951256111;19;0;7
1586951258275;1586951256110;19;0;13
1586951258359;1586951256112;18;0;10
1586951258403;1586951256111;19;0;11
1586951259750;1586951256110;19;0;15
1586951261051;1586951256109;18;0;14
1586951270894;1586951269862;18;0;5
1586951272186;1586951269860;18;0;3
1586951272434;1586951269856;17;0;9
1586951272542;1586951269854;17;0;4
1586951272635;1586951269860;17;0;8
1586951273993;1586951269852;7;0;2
1586951274092;1586951269858;18;0;11
1586951274309;1586951269862;17;0;6
1586951275550;1586951269859;18;0;7
1586951277076;1586951269861;18;0;10
1586951277117;1586951269853;17;0;12
1586951279929;1586951269855;18;0;14
1586951281354;1586951269857;18;0;15
1586951285374;1586951284797;19;0;3
1586951285460;1586951284796;19;0;7
1586951285533;1586951284799;19;0;5
1586951285653;1586951284794;19;0;9
1586951285709;1586951284799;14;0;6
1586951285779;1586951284793;19;0;4
1586951285825;1586951284793;19;0;12
1586951285871;1586951284798;19;0;8
1586951285912;1586951284792;5;0;2
1586951287084;1586951284795;17;0;13
1586951287171;1586951284798;18;0;10
1586951288599;1586951284794;19;0;14
1586951289993;1586951284795;19;0;15
1586951291386;1586951284796;19;0;11
1586951299188;1586951298688;19;0;3
1586951299283;1586951298688;19;0;7
1586951299346;1586951298689;19;0;5
1586951299458;1586951298687;19;0;9
1586951299517;1586951298689;17;0;6
1586951299586;1586951298687;18;0;4
1586951299625;1586951298687;19;0;12
1586951299683;1586951298688;19;0;8
1586951299728;1586951298686;9;0;2
1586951300925;1586951298688;19;0;13
1586951301001;1586951298689;19;0;10
1586951301046;1586951298687;19;0;12
1586951303691;1586951298688;19;0;11
1586951305155;1586951298687;19;0;15
1586951307870;1586951298687;18;0;14
1586951312954;1586951312373;18;0;3
1586951313039;1586951312373;19;0;7
1586951313116;1586951312370;19;0;4
1586951313209;1586951312369;11;0;2
1586951313313;1586951312370;19;0;12
1586951313418;1586951312376;17;0;6
1586951313468;1586951312375;18;0;5
1586951313512;1586951312372;19;0;13
1586951313555;1586951312374;19;0;8
1586951314707;1586951312373;18;0;3
1586951314874;1586951312372;18;0;11
1586951316329;1586951312371;18;0;9
1586951317750;1586951312375;19;0;10
1586951319079;1586951312371;19;0;15
1586951320480;1586951312371;19;0;15
1586951323312;1586951312371;19;0;15
1586951323386;1586951312371;18;0;14
1586951327371;1586951326704;19;0;3
1586951327448;1586951326700;11;0;2
1586951327518;1586951326705;19;0;5
1586951327639;1586951326702;19;0;9
1586951327687;1586951326705;15;0;6
1586951327751;1586951326701;19;0;4
1586951327798;1586951326701;18;0;12
1586951327865;1586951326704;19;0;8
1586951327911;1586951326703;19;0;13
1586951329078;1586951326703;17;0;7
1586951329210;1586951326704;19;0;10
1586951329251;1586951326702;19;0;14
1586951330709;1586951326702;19;0;15
1586951332100;1586951326701;18;0;12
1586951333438;1586951326703;19;0;11
1586951342005;1586951340772;18;0;4
1586951342153;1586951340784;12;0;6
1586951342207;1586951340783;17;0;5
1586951343288;1586951340782;17;0;3
1586951343366;1586951340769;14;0;2
1586951343553;1586951340775;17;0;9
1586951343650;1586951340782;18;0;8
1586951345430;1586951340779;18;0;11
1586951345488;1586951340781;18;0;7
1586951346767;1586951340777;18;0;13
1586951346885;1586951340783;17;0;10
1586951349723;1586951340770;17;0;12
1586951351134;1586951340776;18;0;15
1586951353759;1586951340773;15;0;14
1586951356533;1586951355734;19;0;3
1586951356620;1586951355731;13;0;2
1586951356687;1586951355732;18;0;4
1586951356797;1586951355732;19;0;9
1586951356863;1586951355736;13;0;6
1586951356933;1586951355736;18;0;5
1586951357001;1586951355731;19;0;12
1586951357056;1586951355734;19;0;8
1586951357109;1586951355734;18;0;7
1586951358364;1586951355735;19;0;13
1586951358491;1586951355735;19;0;10
1586951358546;1586951355732;19;0;14
1586951359874;1586951355733;19;0;15
1586951361226;1586951355733;19;0;11
1586951362705;1586951355733;19;0;11
1586951370779;1586951369888;19;0;3
1586951370864;1586951369884;15;0;2
1586951370934;1586951369885;19;0;4
1586951371071;1586951369886;19;0;9
1586951371128;1586951369885;19;0;12
1586951371201;1586951369889;18;0;5
1586951371251;1586951369889;14;0;6
1586951371296;1586951369888;18;0;8
1586951371342;1586951369888;19;0;7
1586951372546;1586951369887;19;0;13
1586951372618;1586951369885;19;0;14
1586951372675;1586951369889;18;0;10
1586951374049;1586951369886;19;0;15
1586951375454;1586951369887;18;0;11
1586951384839;1586951383930;19;0;3
1586951384909;1586951383930;18;0;7
1586951384972;1586951383932;19;0;5
1586951385099;1586951383931;19;0;9
1586951385168;1586951383927;19;0;12
1586951385241;1586951383931;19;0;4
1586951385296;1586951383932;14;0;6
1586951385334;1586951383930;19;0;8
1586951385369;1586951383927;18;0;2
1586951386610;1586951383929;19;0;13
1586951386742;1586951383928;18;0;10
1586951386789;1586951383928;19;0;14
1586951389625;1586951383929;19;0;11
1586951390974;1586951383929;18;0;15
1586951392302;1586951383929;18;0;15
1586951399116;1586951398204;19;0;3
1586951399217;1586951398200;18;0;2
1586951399281;1586951398201;19;0;4
1586951399390;1586951398202;19;0;9
1586951399440;1586951398206;17;0;6
1586951399498;1586951398206;18;0;5
1586951399554;1586951398200;19;0;12
1586951399597;1586951398204;19;0;8
1586951399633;1586951398203;18;0;7
1586951400755;1586951398205;19;0;13
1586951400878;1586951398205;19;0;10
1586951400964;1586951398205;19;0;10
1586951401004;1586951398203;19;0;11
1586951402274;1586951398202;18;0;15
1586951403679;1586951398201;18;0;14
1586951413787;1586951412287;18;0;5
1586951414955;1586951412285;18;0;3
1586951415054;1586951412278;18;0;2
1586951415125;1586951412281;18;0;9
1586951415270;1586951412279;17;0;4
1586951415383;1586951412286;17;0;8
1586951415523;1586951412288;18;0;6
1586951416832;1586951412284;18;0;7
1586951416987;1586951412284;18;0;11
1586951417071;1586951412283;18;0;13
1586951418456;1586951412286;17;0;10
1586951419862;1586951412279;18;0;12
1586951421344;1586951412279;18;0;12
1586951422682;1586951412280;18;0;14
1586951424063;1586951412282;18;0;15
1586951428234;1586951427181;18;0;3
1586951428314;1586951427181;19;0;7
1586951428381;1586951427182;19;0;5
1586951428490;1586951427180;19;0;9
1586951428557;1586951427182;16;0;6
1586951428639;1586951427180;19;0;4
1586951428676;1586951427179;17;0;12
1586951428746;1586951427179;16;0;2
1586951428798;1586951427181;19;0;8
1586951429968;1586951427180;19;0;13
1586951430078;1586951427181;19;0;10
1586951430122;1586951427181;18;0;11
1586951431549;1586951427180;19;0;15
1586951432922;1586951427180;18;0;14
1586951442628;1586951441555;19;0;3
1586951442714;1586951441552;18;0;2
1586951442775;1586951441552;19;0;4
1586951442890;1586951441553;19;0;9
1586951442939;1586951441557;12;0;6
1586951442995;1586951441556;18;0;5
1586951443046;1586951441552;19;0;12
1586951443083;1586951441556;19;0;8
1586951443120;1586951441555;19;0;7
1586951444311;1586951441554;18;0;13
1586951444396;1586951441554;19;0;11
1586951444450;1586951441556;19;0;10
1586951445898;1586951441554;19;0;15
1586951447358;1586951441553;18;0;14
1586951456788;1586951455733;18;0;3
1586951456880;1586951455729;17;0;2
1586951456938;1586951455735;19;0;5
1586951457043;1586951455731;19;0;9
1586951457090;1586951455735;18;0;6
1586951457140;1586951455730;19;0;4
1586951457189;1586951455730;19;0;12
1586951457227;1586951455734;19;0;8
1586951457267;1586951455733;18;0;7
1586951458427;1586951455732;18;0;13
1586951458526;1586951455734;18;0;10
1586951458576;1586951455731;19;0;14
1586951460016;1586951455732;19;0;15
1586951461386;1586951455733;19;0;11
1586951470703;1586951469566;19;0;3
1586951470787;1586951469564;19;0;2
1586951470846;1586951469567;19;0;5
1586951470935;1586951469565;19;0;9
1586951470990;1586951469564;19;0;12
1586951471064;1586951469564;18;0;4
1586951471111;1586951469567;11;0;6
1586951471155;1586951469566;19;0;8
1586951471197;1586951469566;19;0;7
1586951472422;1586951469565;19;0;13
1586951472558;1586951469567;19;0;10
1586951472645;1586951469567;19;0;10
1586951472688;1586951469565;19;0;14
1586951474011;1586951469565;19;0;15
1586951475522;1586951469566;19;0;11
1586951485312;1586951483613;14;0;6
1586951485390;1586951483613;18;0;5
1586951485440;1586951483604;18;0;2
1586951486449;1586951483611;18;0;3
1586951486511;1586951483611;18;0;7
1586951486700;1586951483606;18;0;4
1586951486798;1586951483608;17;0;9
1586951486849;1586951483610;18;0;13
1586951486899;1586951483612;18;0;8
1586951488428;1586951483610;18;0;11
1586951491354;1586951483612;18;0;10
1586951491432;1586951483605;18;0;12
1586951497076;1586951483608;18;0;15
1586951498551;1586951483607;17;0;14
1586951499923;1586951498698;19;0;3
1586951500007;1586951498694;14;0;2
1586951500072;1586951498700;19;0;5
1586951500173;1586951498696;19;0;9
1586951500231;1586951498700;15;0;6
1586951500293;1586951498695;18;0;4
1586951500341;1586951498695;19;0;12
1586951500442;1586951498698;19;0;7
1586951500483;1586951498699;19;0;8
1586951501601;1586951498698;19;0;3
1586951501657;1586951498697;19;0;13
1586951501795;1586951498699;19;0;10
1586951501841;1586951498695;19;0;12
1586951503126;1586951498695;19;0;14
1586951505931;1586951498696;19;0;15
1586951507286;1586951498697;19;0;11
1586951512765;1586951512727;18;0;5
1586951512806;1586951512724;18;0;2
1586951514066;1586951512727;19;0;3
1586951514144;1586951512726;19;0;7
1586951514208;1586951512724;19;0;4
1586951514318;1586951512725;19;0;9
1586951514365;1586951512724;19;0;12
1586951514417;1586951512727;18;0;8
1586951514481;1586951512728;15;0;6
1586951514533;1586951512726;19;0;13
1586951515801;1586951512727;19;0;10
1586951515850;1586951512724;19;0;14
1586951517234;1586951512725;18;0;15
1586951518617;1586951512726;19;0;11
1586951526707;1586951526667;19;0;5
1586951526792;1586951526662;19;0;4
1586951526852;1586951526663;18;0;2
1586951526899;1586951526668;16;0;6
1586951528102;1586951526666;19;0;3
1586951528189;1586951526665;19;0;7
1586951528272;1586951526666;19;0;8
1586951528387;1586951526664;19;0;9
1586951528482;1586951526667;19;0;10
1586951528520;1586951526668;19;0;12
1586951528575;1586951526665;19;0;13
1586951529714;1586951526665;19;0;11
1586951532309;1586951526663;19;0;14
1586951534981;1586951526664;19;0;15
1586951540386;1586951540300;19;0;3
1586951540494;1586951540302;17;0;2
1586951540576;1586951540300;19;0;5
1586951540677;1586951540299;19;0;9
1586951540726;1586951540301;12;0;6
1586951540792;1586951540301;19;0;4
1586951540849;1586951540299;19;0;7
1586951540908;1586951540298;19;0;13
1586951542225;1586951540302;18;0;8
1586951542297;1586951540303;19;0;10
1586951542346;1586951540303;19;0;12
1586951543712;1586951540303;19;0;14
1586951545072;1586951540298;19;0;15
1586951546430;1586951540299;19;0;11
1586951547819;1586951540299;19;0;11
1586951555071;1586951554359;18;0;5
1586951555117;1586951554365;18;0;2
1586951556265;1586951554360;18;0;3
1586951556352;1586951554359;18;0;7
1586951556414;1586951554363;18;0;4
1586951556577;1586951554358;18;0;9
1586951556649;1586951554364;18;0;8
1586951556761;1586951554367;14;0;6
1586951557903;1586951554360;18;0;3
1586951558044;1586951554356;18;0;11
1586951558156;1586951554355;18;0;13
1586951559654;1586951554365;18;0;10
1586951561002;1586951554369;18;0;12
1586951567478;1586951554368;18;0;14
1586951568873;1586951568692;19;0;3
1586951568950;1586951568696;18;0;2
1586951569022;1586951568692;18;0;5
1586951569131;1586951568691;19;0;9
1586951569249;1586951568694;19;0;4
1586951569312;1586951568695;17;0;6
1586951569354;1586951568695;19;0;8
1586951569391;1586951568691;19;0;7
1586951570530;1586951568693;19;0;13
1586951570670;1586951568696;19;0;10
1586951570760;1586951568696;19;0;10
1586951570806;1586951568694;16;0;12
1586951571994;1586951568692;19;0;11
1586951577209;1586951568692;19;0;15
1586951578569;1586951568693;18;0;14
1586951581144;1586951554362;18;0;15
1586951582660;1586951582333;19;0;3
1586951582737;1586951582337;19;0;2
1586951582793;1586951582333;19;0;5
1586951582902;1586951582335;19;0;9
1586951583018;1586951582336;18;0;4
1586951583077;1586951582337;15;0;6
1586951583120;1586951582336;19;0;8
1586951583164;1586951582335;19;0;7
1586951584505;1586951582333;19;0;13
1586951584583;1586951582334;19;0;10
1586951584649;1586951582336;19;0;12
1586951585932;1586951582334;19;0;15
1586951587370;1586951582335;19;0;14
1586951588693;1586951582334;19;0;11
1586951596728;1586951596367;19;0;3
1586951596798;1586951596368;19;0;2
1586951596856;1586951596368;19;0;5
1586951596972;1586951596364;19;0;9
1586951597029;1586951596366;17;0;6
1586951597092;1586951596367;19;0;4
1586951597139;1586951596365;19;0;12
1586951597189;1586951596364;19;0;8
1586951597229;1586951596367;19;0;7
1586951598501;1586951596368;19;0;13
1586951598583;1586951596366;19;0;14
1586951598618;1586951596364;19;0;10
1586951599929;1586951596365;19;0;15
1586951601254;1586951596365;19;0;11
1586951610767;1586951610356;18;0;3
1586951610851;1586951610358;19;0;2
1586951610929;1586951610355;19;0;5
1586951611036;1586951610357;19;0;9
1586951611083;1586951610354;14;0;6
1586951611155;1586951610358;19;0;4
1586951611197;1586951610358;18;0;12
1586951611230;1586951610355;19;0;8
1586951612558;1586951610356;19;0;7
1586951612633;1586951610355;19;0;10
1586951612677;1586951610358;19;0;14
1586951612752;1586951610357;19;0;13
1586951612807;1586951610357;19;0;15
1586951614102;1586951610356;17;0;11
1586951625243;1586951624355;18;0;9
1586951625322;1586951624344;18;0;5
1586951625375;1586951624343;14;0;6
1586951626465;1586951624349;18;0;3
1586951626538;1586951624359;18;0;2
1586951626590;1586951624357;17;0;4
1586951626699;1586951624347;18;0;8
1586951626767;1586951624353;18;0;13
1586951628374;1586951624351;18;0;11
1586951628419;1586951624351;18;0;11
1586951628483;1586951624350;18;0;7
1586951629904;1586951624346;18;0;10
1586951631342;1586951624358;18;0;12
1586951631410;1586951624356;18;0;14
1586951632895;1586951624354;18;0;15
1586951639715;1586951639160;19;0;3
1586951639804;1586951639163;15;0;2
1586951639879;1586951639158;19;0;5
1586951639995;1586951639161;19;0;9
1586951640044;1586951639158;18;0;6
1586951640110;1586951639162;19;0;4
1586951640169;1586951639163;19;0;12
1586951640210;1586951639159;19;0;8
1586951640248;1586951639160;19;0;7
1586951641469;1586951639161;19;0;13
1586951641609;1586951639159;19;0;10
1586951641663;1586951639160;18;0;11
1586951641714;1586951639160;18;0;11
1586951642784;1586951639161;19;0;15
1586951642843;1586951639162;18;0;14
1586951652602;1586951652057;19;0;3
1586951652683;1586951652061;19;0;2
1586951652762;1586951652056;19;0;5
1586951652865;1586951652060;19;0;9
1586951652914;1586951652055;16;0;6
1586951652974;1586951652060;19;0;4
1586951653025;1586951652061;19;0;12
1586951653073;1586951652057;19;0;8
1586951653115;1586951652058;18;0;7
1586951654353;1586951652057;19;0;3
1586951654403;1586951652059;18;0;13
1586951654535;1586951652056;19;0;10
1586951654581;1586951652058;18;0;11
1586951654645;1586951652059;18;0;15
1586951655850;1586951652060;18;0;14
1586951666563;1586951665919;18;0;3
1586951666654;1586951665921;19;0;2
1586951666717;1586951665917;19;0;5
1586951666830;1586951665920;18;0;9
1586951666870;1586951665917;19;0;6
1586951666932;1586951665921;18;0;4
1586951666996;1586951665921;19;0;12
1586951667031;1586951665918;19;0;8
1586951667083;1586951665919;18;0;7
1586951668216;1586951665920;19;0;13
1586951668324;1586951665918;19;0;10
1586951668382;1586951665919;19;0;11
1586951668436;1586951665920;19;0;15
1586951669636;1586951665921;18;0;14
1586951680348;1586951679636;19;0;7
1586951680406;1586951679634;19;0;5
1586951680471;1586951679633;19;0;6
1586951680523;1586951679638;19;0;9
1586951680577;1586951679637;19;0;13
1586951680644;1586951679639;19;0;4
1586951680699;1586951679639;19;0;12
1586951680743;1586951679635;19;0;8
1586951680797;1586951679640;18;0;2
1586951682113;1586951679635;19;0;10
1586951682202;1586951679635;19;0;10
1586951682235;1586951679639;19;0;14
1586951683490;1586951679636;18;0;3
1586951683580;1586951679638;19;0;15
1586951684907;1586951679637;18;0;11
1586951694628;1586951693429;18;0;5
1586951695751;1586951693431;18;0;3
1586951695810;1586951693441;17;0;2
1586951695868;1586951693439;18;0;4
1586951695976;1586951693437;18;0;9
1586951696207;1586951693428;18;0;6
1586951697297;1586951693432;18;0;7
1586951697343;1586951693431;18;0;8
1586951697468;1586951693433;18;0;11
1586951697527;1586951693434;18;0;13
1586951698475;1586951693430;18;0;10
1586951700266;1586951693435;17;0;15
1586951701397;1586951693438;18;0;14
1586951704029;1586951693440;16;0;12
1586951706388;1586951705629;19;0;3
1586951706471;1586951705632;18;0;2
1586951706538;1586951705632;18;0;4
1586951706651;1586951705631;18;0;9
1586951706699;1586951705627;17;0;6
1586951706746;1586951705628;18;0;5
1586951706793;1586951705632;17;0;12
1586951706833;1586951705629;18;0;8
1586951706872;1586951705629;19;0;7
1586951707995;1586951705630;19;0;13
1586951708065;1586951705631;19;0;14
1586951708109;1586951705628;18;0;10
1586951709429;1586951705630;19;0;15
1586951710763;1586951705630;19;0;11
1586951712094;1586951705630;19;0;11
1586951714732;1586951705630;19;0;11
1586951720187;1586951719343;19;0;3
1586951720268;1586951719345;19;0;2
1586951720363;1586951719345;19;0;4
1586951720464;1586951719344;19;0;9
1586951720518;1586951719343;18;0;6
1586951720596;1586951719343;18;0;5
1586951720657;1586951719345;19;0;12
1586951720697;1586951719343;18;0;8
1586951720740;1586951719343;19;0;7
1586951721891;1586951719344;19;0;13
1586951721989;1586951719343;19;0;10
1586951724521;1586951719344;19;0;11
1586951725925;1586951719344;19;0;15
1586951727279;1586951719345;18;0;14
1586951733964;1586951733149;19;0;3
1586951734047;1586951733153;19;0;2
1586951734119;1586951733148;19;0;5
1586951734245;1586951733151;18;0;9
1586951734289;1586951733147;19;0;6
1586951734352;1586951733152;19;0;4
1586951734432;1586951733153;17;0;12
1586951734496;1586951733149;18;0;8
1586951734538;1586951733149;19;0;7
1586951735566;1586951733150;19;0;13
1586951735657;1586951733148;19;0;10
1586951735706;1586951733150;18;0;11
1586951737149;1586951733153;17;0;12
1586951738508;1586951733151;19;0;15
1586951739919;1586951733152;18;0;14
1586951748025;1586951747098;19;0;3
1586951748100;1586951747102;18;0;2
1586951748156;1586951747097;19;0;5
1586951748257;1586951747100;19;0;9
1586951748306;1586951747097;19;0;6
1586951748376;1586951747101;18;0;4
1586951748441;1586951747101;18;0;12
1586951748493;1586951747098;19;0;8
1586951748539;1586951747099;19;0;7
1586951749804;1586951747099;19;0;13
1586951749916;1586951747097;19;0;10
1586951749971;1586951747100;19;0;14
1586951751334;1586951747100;19;0;15
1586951752721;1586951747099;19;0;11
1586951762289;1586951760812;18;0;5
1586951763344;1586951760815;18;0;3
1586951763417;1586951760817;18;0;7
1586951763473;1586951760821;18;0;9
1586951763598;1586951760823;17;0;4
1586951763708;1586951760814;17;0;8
1586951763760;1586951760826;16;0;2
1586951765117;1586951760811;18;0;6
1586951765186;1586951760818;17;0;11
1586951765283;1586951760819;18;0;13
1586951766770;1586951760813;18;0;10
1586951766845;1586951760813;18;0;10
1586951768235;1586951760824;17;0;12
1586951769628;1586951760822;18;0;14
1586951771081;1586951760821;18;0;15
1586951776377;1586951775356;18;0;3
1586951776451;1586951775360;12;0;2
1586951776514;1586951775354;19;0;5
1586951776671;1586951775358;19;0;9
1586951776715;1586951775354;17;0;6
1586951776781;1586951775359;19;0;4
1586951776842;1586951775360;19;0;12
1586951776891;1586951775355;19;0;8
1586951776938;1586951775356;19;0;7
1586951778119;1586951775357;19;0;13
1586951778201;1586951775355;19;0;10
1586951778249;1586951775359;19;0;14
1586951779607;1586951775358;18;0;15
1586951781009;1586951775357;19;0;11
1586951790262;1586951789274;18;0;3
1586951790335;1586951789277;15;0;2
1586951790395;1586951789276;19;0;4
1586951790510;1586951789275;19;0;9
1586951790556;1586951789272;17;0;6
1586951790664;1586951789272;18;0;5
1586951790728;1586951789277;19;0;12
1586951790771;1586951789273;19;0;8
1586951790815;1586951789276;19;0;7
1586951791996;1586951789275;19;0;13
1586951792137;1586951789273;19;0;10
1586951792191;1586951789274;19;0;11
1586951793556;1586951789275;19;0;15
1586951794970;1586951789276;17;0;14
1586951804475;1586951803394;19;0;3
1586951804565;1586951803395;14;0;2
1586951804632;1586951803393;19;0;5
1586951804772;1586951803395;18;0;9
1586951804823;1586951803393;17;0;6
1586951804891;1586951803395;19;0;4
1586951804945;1586951803395;18;0;12
1586951804989;1586951803393;19;0;8
1586951805033;1586951803394;19;0;7
1586951806245;1586951803394;19;0;13
1586951806340;1586951803393;19;0;10
1586951806389;1586951803395;19;0;14
1586951807711;1586951803394;19;0;15
1586951809240;1586951803394;19;0;11
1586951818645;1586951817587;19;0;3
1586951818746;1586951817591;13;0;2
1586951818816;1586951817590;19;0;4
1586951818943;1586951817589;19;0;9
1586951818990;1586951817585;19;0;6
1586951819055;1586951817585;18;0;5
1586951819103;1586951817590;19;0;12
1586951819145;1586951817586;19;0;8
1586951819186;1586951817587;19;0;7
1586951820394;1586951817588;19;0;13
1586951820501;1586951817586;19;0;10
1586951821890;1586951817589;19;0;14
1586951823142;1586951817588;19;0;11
1586951826059;1586951817588;18;0;15
1586951833300;1586951831683;18;0;4
1586951833400;1586951831674;18;0;5
1586951833450;1586951831673;14;0;6
1586951834509;1586951831676;18;0;3
1586951834581;1586951831679;18;0;7
1586951834800;1586951831682;18;0;9
1586951834902;1586951831675;18;0;8
1586951834954;1586951831684;11;0;2
1586951836482;1586951831680;18;0;11
1586951836606;1586951831680;18;0;13
1586951839451;1586951831683;18;0;12
1586951839507;1586951831675;18;0;10
1586951842356;1586951831682;18;0;14
1586951843771;1586951831681;18;0;15
1586951847912;1586951846647;19;0;3
1586951847981;1586951846651;8;0;2
1586951848064;1586951846646;19;0;5
1586951848176;1586951846649;19;0;9
1586951848214;1586951846651;18;0;12
1586951848285;1586951846650;19;0;4
1586951848337;1586951846645;16;0;6
1586951848382;1586951846647;19;0;8
1586951848424;1586951846648;19;0;7
1586951849516;1586951846647;19;0;3
1586951849587;1586951846648;19;0;13
1586951849720;1586951846646;19;0;10
1586951849798;1586951846646;19;0;10
1586951849846;1586951846650;19;0;14
1586951851215;1586951846649;19;0;15
1586951852694;1586951846648;19;0;11
1586951860545;1586951860518;10;0;2
1586951860588;1586951860516;19;0;5
1586951861876;1586951860516;19;0;3
1586951861961;1586951860516;19;0;6
1586951862034;1586951860518;19;0;4
1586951862116;1586951860517;18;0;7
1586951862169;1586951860517;19;0;9
1586951862227;1586951860517;19;0;13
1586951862280;1586951860516;18;0;8
1586951863495;1586951860516;19;0;10
1586951863545;1586951860518;19;0;12
1586951864920;1586951860518;19;0;12
1586951866330;1586951860518;19;0;12
1586951867750;1586951860518;19;0;14
1586951869114;1586951860517;18;0;11
1586951871784;1586951860517;19;0;15
1586951874704;1586951874610;19;0;5
1586951874753;1586951874616;9;0;2
1586951874794;1586951874615;19;0;4
1586951874848;1586951874608;18;0;6
1586951876110;1586951874611;19;0;3
1586951876216;1586951874612;19;0;7
1586951876294;1586951874611;19;0;8
1586951876416;1586951874614;19;0;9
1586951876512;1586951874610;19;0;10
1586951876565;1586951874609;19;0;12
1586951876623;1586951874613;19;0;13
1586951877894;1586951874612;19;0;11
1586951879298;1586951874615;19;0;14
1586951880734;1586951874613;19;0;15
1586951888646;1586951888579;8;0;2
1586951888707;1586951888580;19;0;5
1586951888821;1586951888575;19;0;4
1586951888893;1586951888579;18;0;6
1586951888932;1586951888578;19;0;9
1586951888980;1586951888577;19;0;13
1586951889024;1586951888575;19;0;8
1586951890222;1586951888576;19;0;3
1586951890293;1586951888576;19;0;7
1586951890379;1586951888574;19;0;12
1586951890427;1586951888574;19;0;10
1586951893157;1586951888577;19;0;11
1586951894588;1586951888577;19;0;11
1586951895966;1586951888580;19;0;14
1586951897339;1586951888578;19;0;15
1586951903323;1586951902651;18;0;5
1586951903369;1586951902657;6;0;2
1586951904635;1586951902656;18;0;3
1586951904713;1586951902658;18;0;7
1586951904784;1586951902655;18;0;4
1586951904888;1586951902659;18;0;9
1586951905077;1586951902660;18;0;13
1586951905120;1586951902653;18;0;8
1586951906474;1586951902659;18;0;11
1586951909408;1586951902650;18;0;10
1586951912295;1586951902648;18;0;12
1586951917578;1586951917414;19;0;3
1586951917653;1586951917416;5;0;2
1586951917707;1586951917415;19;0;5
1586951917817;1586951917416;19;0;9
1586951917859;1586951917412;13;0;6
1586951917921;1586951917416;19;0;4
1586951918004;1586951917411;19;0;8
1586951919054;1586951917411;19;0;10
1586951919090;1586951917412;16;0;12
1586951921755;1586951917413;19;0;15
1586951925940;1586951902646;18;0;14
1586951928723;1586951917417;19;0;11
1586951931384;1586951931129;19;0;3
1586951931470;1586951931130;5;0;2
1586951931556;1586951931129;19;0;5
1586951931627;1586951931126;17;0;6
1586951931674;1586951931128;19;0;9
1586951931734;1586951931128;19;0;13
1586951931788;1586951931127;19;0;4
1586951931848;1586951931127;19;0;8
1586951933226;1586951931127;19;0;10
1586951933267;1586951931129;19;0;12
1586951935909;1586951931128;19;0;11
1586951938536;1586951931129;18;0;14
1586951945146;1586951944835;19;0;3
1586951945223;1586951944835;5;0;2
1586951945297;1586951944834;19;0;5
1586951945403;1586951944834;19;0;9
1586951945455;1586951944831;19;0;6
1586951945526;1586951944834;19;0;4
1586951945599;1586951944832;19;0;12
1586951945643;1586951944833;19;0;8
1586951946895;1586951944830;18;0;7
1586951947030;1586951944830;19;0;10
1586951947073;1586951944833;19;0;14
